path,label,geometry,label_culture,label_coffee
spring_images/6/2_122_56.tiff,6,POINT (108.0989231339126 12.84002300018754),0,1
spring_images/6/2_122_57.tiff,6,POINT (108.1027561043751 12.8396973229587),0,1
spring_images/6/2_122_58.tiff,6,POINT (108.1109230871907 12.84255952475833),0,1
spring_images/6/2_123_56.tiff,6,POINT (108.0963427681764 12.83659086323744),0,1
spring_images/6/2_123_57.tiff,6,POINT (108.0994742799922 12.83423596635197),0,1
spring_images/18/2_123_79.tiff,18,POINT (108.2300026486788 12.83293264409442),0,1
spring_images/18/2_124_78.tiff,18,POINT (108.2283799521052 12.82856232751172),0,1
spring_images/18/2_124_79.tiff,18,POINT (108.2300728193415 12.82955568095476),0,1
spring_images/18/2_129_84.tiff,18,POINT (108.2613851599294 12.79679883594052),0,1
spring_images/18/2_130_84.tiff,18,POINT (108.2620220894564 12.79493642175395),0,1
spring_images/18/2_145_123.tiff,18,POINT (108.4872773687357 12.7010582823975),0,1
spring_images/18/2_146_124.tiff,18,POINT (108.4922797706273 12.69466844588465),0,1
spring_images/18/2_147_124.tiff,18,POINT (108.4922797706273 12.69466844588465),0,1
spring_images/18/2_148_123.tiff,18,POINT (108.4885991778221 12.68717537816951),0,1
spring_images/6/2_154_123.tiff,6,POINT (108.4886184220348 12.65174459251521),0,1
spring_images/6/2_163_114.tiff,6,POINT (108.4330107660661 12.59924655248922),0,1
spring_images/6/2_164_114.tiff,6,POINT (108.43548763731 12.59507380543867),0,1
spring_images/18/2_165_110.tiff,18,POINT (108.4107643518033 12.5889533982607),0,1
spring_images/18/2_168_113.tiff,18,POINT (108.4289491156535 12.57399512322009),0,1
spring_images/2/3_88_15.tiff,2,POINT (107.8662329104661 13.94148810271804),0,0
spring_images/18/3_98_20.tiff,18,POINT (107.8951057373256 13.88346396297866),0,1
spring_images/18/3_99_20.tiff,18,POINT (107.8950337478681 13.87760967745691),0,1
spring_images/6/3_102_1.tiff,6,POINT (107.7822754920805 13.86522860800621),0,1
spring_images/18/3_104_15.tiff,18,POINT (107.8652593982622 13.84951367671514),0,1
spring_images/17/3_104_27.tiff,17,POINT (107.9404193077999 13.84763681276646),0,1
spring_images/6/3_104_43.tiff,6,POINT (108.0331024557637 13.84748985403022),0,1
spring_images/17/3_105_25.tiff,17,POINT (107.9285220349103 13.84205169545536),0,1
spring_images/17/3_105_26.tiff,17,POINT (107.9323714810775 13.84211026591287),0,1
spring_images/17/3_105_27.tiff,17,POINT (107.937196675651 13.84409347422986),0,1
spring_images/6/3_105_43.tiff,6,POINT (108.0334730707528 13.84238677071919),0,1
spring_images/17/3_106_25.tiff,17,POINT (107.92854383049 13.84145932273428),0,1
spring_images/17/3_106_26.tiff,17,POINT (107.9325498143597 13.83964332217505),0,1
spring_images/17/3_106_27.tiff,17,POINT (107.9392382408632 13.84064086997084),0,1
spring_images/6/3_106_41.tiff,6,POINT (108.0230698875994 13.83676071948975),0,1
spring_images/2/3_107_24.tiff,2,POINT (107.920986638723 13.83292670283431),0,0
spring_images/17/3_107_26.tiff,17,POINT (107.929104288255 13.83607659294944),0,1
spring_images/17/3_107_27.tiff,17,POINT (107.9363489663187 13.83049768405073),0,1
spring_images/6/3_107_41.tiff,6,POINT (108.0209212531082 13.82954880874911),0,1
spring_images/17/3_108_25.tiff,17,POINT (107.9284410798998 13.82931918481319),0,1
spring_images/6/3_108_41.tiff,6,POINT (108.0208449702268 13.82829014120689),0,1
spring_images/2/3_109_28.tiff,2,POINT (107.9405540730197 13.82197457731286),0,0
spring_images/18/3_111_43.tiff,18,POINT (108.0334777178043 13.80717461810068),0,1
spring_images/18/3_111_44.tiff,18,POINT (108.0355360730645 13.80645281744479),0,1
spring_images/18/3_112_44.tiff,18,POINT (108.0375444731946 13.80420177811116),0,1
spring_images/18/3_112_45.tiff,18,POINT (108.041786690816 13.80262786411802),0,1
spring_images/2/3_113_46.tiff,2,POINT (108.0518178406381 13.79482753436152),0,0
spring_images/2/3_114_38.tiff,2,POINT (107.9995146488572 13.78912963272796),0,0
spring_images/6/3_114_39.tiff,6,POINT (108.007853192236 13.79130941840517),0,1
spring_images/6/3_114_40.tiff,6,POINT (108.011492670798 13.78913700029561),0,1
spring_images/18/3_114_46.tiff,18,POINT (108.048885176506 13.79041925758062),0,1
spring_images/15/3_114_47.tiff,15,POINT (108.0530115555875 13.78990882553231),0,1
spring_images/2/3_115_37.tiff,2,POINT (107.997479454111 13.78435068259298),0,0
spring_images/2/3_115_38.tiff,2,POINT (108.0017538231823 13.78488133623441),0,0
spring_images/6/3_115_39.tiff,6,POINT (108.0100318709165 13.78799340267405),0,1
spring_images/6/3_115_40.tiff,6,POINT (108.0116345770722 13.78825217293878),0,1
spring_images/2/3_115_47.tiff,2,POINT (108.053172411204 13.78656198772414),0,0
spring_images/6/3_116_4.tiff,6,POINT (107.8034501301 13.78113335018492),0,1
spring_images/6/3_116_33.tiff,6,POINT (107.9696242188004 13.78122144063303),0,1
spring_images/2/3_116_37.tiff,2,POINT (107.995726456677 13.78113301976141),0,0
spring_images/2/3_116_39.tiff,2,POINT (108.0077433692836 13.77821597264004),0,0
spring_images/6/3_116_40.tiff,6,POINT (108.0139322066002 13.78253001111703),0,1
spring_images/6/3_116_41.tiff,6,POINT (108.0170165812073 13.78238601798585),0,1
spring_images/6/3_117_4.tiff,6,POINT (107.8029404695705 13.77815001387639),0,1
spring_images/2/3_117_5.tiff,2,POINT (107.8064054155835 13.7782608271632),0,0
spring_images/6/3_117_31.tiff,6,POINT (107.9616645523243 13.77298484119962),0,1
spring_images/6/3_117_32.tiff,6,POINT (107.9647463751394 13.77524803850275),0,1
spring_images/6/3_117_41.tiff,6,POINT (108.0184377308063 13.77678906758253),0,1
spring_images/6/3_118_5.tiff,6,POINT (107.8066228090701 13.77057991904335),0,1
spring_images/6/3_118_29.tiff,6,POINT (107.9494868487781 13.76725479878138),0,1
spring_images/6/3_118_30.tiff,6,POINT (107.9550260777645 13.7676263324329),0,1
spring_images/6/3_118_31.tiff,6,POINT (107.9630036836321 13.77136919622772),0,1
spring_images/6/3_118_36.tiff,6,POINT (107.9895958114897 13.76900293155664),0,1
spring_images/2/3_118_37.tiff,2,POINT (107.9980510992636 13.76983561637124),0,0
spring_images/6/3_118_41.tiff,6,POINT (108.0222566790681 13.77037198238856),0,1
spring_images/6/3_118_42.tiff,6,POINT (108.022815956737 13.77053058351855),0,1
spring_images/6/3_119_29.tiff,6,POINT (107.9490477635536 13.76546468209676),0,1
spring_images/6/3_119_30.tiff,6,POINT (107.954451889394 13.76397007197606),0,1
spring_images/6/3_119_31.tiff,6,POINT (107.9605923997265 13.76547129750077),0,1
spring_images/6/3_119_34.tiff,6,POINT (107.9803260355546 13.76431925029737),0,1
spring_images/6/3_119_35.tiff,6,POINT (107.9815620298287 13.76283698648751),0,1
spring_images/6/3_119_38.tiff,6,POINT (107.9990117540014 13.76009222199055),0,1
spring_images/2/3_119_40.tiff,2,POINT (108.0142640539979 13.76203006767383),0,0
spring_images/6/3_119_41.tiff,6,POINT (108.0198171432659 13.76400498176195),0,1
spring_images/6/3_120_4.tiff,6,POINT (107.8007419968465 13.75704650102825),0,1
spring_images/6/3_120_8.tiff,6,POINT (107.8243531751922 13.75828627249765),0,1
spring_images/6/3_120_9.tiff,6,POINT (107.8320626227499 13.75900568666178),0,1
spring_images/6/3_120_11.tiff,6,POINT (107.8409514704342 13.7568498286337),0,1
spring_images/6/3_120_29.tiff,6,POINT (107.9457377364764 13.7553994977191),0,1
spring_images/6/3_120_30.tiff,6,POINT (107.954146593741 13.75571883861316),0,1
spring_images/6/3_120_35.tiff,6,POINT (107.9824158416627 13.75990614668165),0,1
spring_images/18/3_120_37.tiff,18,POINT (107.992860925016 13.75685172769979),0,1
spring_images/6/3_121_4.tiff,6,POINT (107.8004808859139 13.75572086090855),0,1
spring_images/6/3_121_7.tiff,6,POINT (107.818825420174 13.7518830030731),0,1
spring_images/6/3_121_9.tiff,6,POINT (107.8284874940586 13.75619163187791),0,1
spring_images/6/3_121_29.tiff,6,POINT (107.9491153151266 13.75455510305655),0,1
spring_images/2/3_121_38.tiff,2,POINT (108.0002742520765 13.75346543486008),0,0
spring_images/6/3_121_39.tiff,6,POINT (108.0048515372552 13.75413793318267),0,1
spring_images/2/3_121_40.tiff,2,POINT (108.0105869761515 13.75050855708842),0,0
spring_images/6/3_122_4.tiff,6,POINT (107.8023990469962 13.75067438999832),0,1
spring_images/6/3_126_44.tiff,6,POINT (108.0373734874152 13.72144908135647),0,1
spring_images/6/3_126_45.tiff,6,POINT (108.0402865811945 13.72239753049392),0,1
spring_images/6/3_127_44.tiff,6,POINT (108.0383671007973 13.71871099902516),0,1
spring_images/6/3_127_45.tiff,6,POINT (108.0419941385444 13.71453876120774),0,1
spring_images/6/3_127_46.tiff,6,POINT (108.0462028815918 13.71546180545758),0,1
spring_images/6/3_133_4.tiff,6,POINT (107.8021615221838 13.68363330487579),0,1
spring_images/6/3_133_5.tiff,6,POINT (107.8072895387908 13.68439543048618),0,1
spring_images/2/3_133_29.tiff,2,POINT (107.947735376962 13.68474652278325),0,0
spring_images/2/3_133_30.tiff,2,POINT (107.9539754856294 13.68147094137935),0,0
spring_images/18/3_133_31.tiff,18,POINT (107.9621628180053 13.67978353513841),0,1
spring_images/18/3_133_32.tiff,18,POINT (107.9629753889417 13.68190202365096),0,1
spring_images/6/3_134_5.tiff,6,POINT (107.8073611073176 13.68068556211978),0,1
spring_images/6/3_134_7.tiff,6,POINT (107.81474055055 13.68107624189553),0,1
spring_images/18/3_134_31.tiff,18,POINT (107.958395694923 13.67971720281707),0,1
spring_images/18/3_134_32.tiff,18,POINT (107.9639316799075 13.67873327338397),0,1
spring_images/6/3_135_6.tiff,6,POINT (107.8088683250891 13.67487084052195),0,1
spring_images/2/3_135_31.tiff,2,POINT (107.9566389445117 13.6683733654191),0,0
spring_images/6/3_135_34.tiff,6,POINT (107.9787377842401 13.66792034780943),0,1
spring_images/6/3_135_35.tiff,6,POINT (107.9832782381918 13.6682501592854),0,1
spring_images/6/3_135_36.tiff,6,POINT (107.9873128826153 13.66890830326212),0,1
spring_images/2/3_136_33.tiff,2,POINT (107.9726285822646 13.66385095813789),0,0
spring_images/6/3_136_34.tiff,6,POINT (107.9787377842401 13.66792034780943),0,1
spring_images/6/3_136_36.tiff,6,POINT (107.9862406255746 13.66501120353482),0,1
spring_images/6/3_137_34.tiff,6,POINT (107.9764261459578 13.66184323859521),0,1
spring_images/6/3_137_35.tiff,6,POINT (107.9800215347385 13.6576044955901),0,1
spring_images/2/3_137_36.tiff,2,POINT (107.9873306690291 13.65685741531611),0,0
spring_images/6/3_138_34.tiff,6,POINT (107.975929210281 13.65591550587907),0,1
spring_images/6/3_138_35.tiff,6,POINT (107.9797686299744 13.65446906810552),0,1
spring_images/2/3_138_36.tiff,2,POINT (107.9866356057858 13.65321970114576),0,0
spring_images/6/3_139_34.tiff,6,POINT (107.9757709599315 13.65025990460499),0,1
spring_images/6/3_140_34.tiff,6,POINT (107.9746824341633 13.64443865810531),0,1
spring_images/2/1_9_44.tiff,2,POINT (108.0212760498328 12.59437437881098),0,0
spring_images/18/1_27_37.tiff,18,POINT (107.9820590682295 12.49112925552927),0,1
spring_images/18/1_28_37.tiff,18,POINT (107.9819329345291 12.48529557188518),0,1
spring_images/18/1_28_38.tiff,18,POINT (107.9881765526995 12.4854532390107),0,1
spring_images/18/1_29_38.tiff,18,POINT (107.9835096057842 12.47490530831369),0,1
spring_images/18/1_30_39.tiff,18,POINT (107.9895324899789 12.46979689344698),0,1
spring_images/18/1_31_38.tiff,18,POINT (107.9872620833715 12.46282012314291),0,1
spring_images/18/1_32_38.tiff,18,POINT (107.9872620833715 12.46282012314291),0,1
spring_images/18/1_34_21.tiff,18,POINT (107.8880822169093 12.44825236601521),0,1
spring_images/18/1_34_22.tiff,18,POINT (107.8941048018694 12.44874595526507),0,1
spring_images/18/1_34_23.tiff,18,POINT (107.9000822738334 12.44771101006376),0,1
spring_images/18/1_34_24.tiff,18,POINT (107.9016532675749 12.44761547666056),0,1
spring_images/18/1_35_21.tiff,18,POINT (107.8869517383048 12.4464412119129),0,1
spring_images/18/1_35_22.tiff,18,POINT (107.8937770692223 12.44528419625194),0,1
spring_images/18/1_35_23.tiff,18,POINT (107.8953042768207 12.44637884983026),0,1
spring_images/15/2_149_28.tiff,15,POINT (107.9268556630846 12.68610178379997),0,1
spring_images/2/2_165_44.tiff,2,POINT (108.0212760498328 12.59437437881098),0,0
spring_images/2/4_44_153.tiff,2,POINT (107.7416534542163 12.39426556726085),0,0
spring_images/2/3_32_131.tiff,2,POINT (108.5601275802139 14.25645133800843),0,0
spring_images/2/3_52_60.tiff,2,POINT (108.135521712532 14.14909288291238),0,0
spring_images/2/3_52_61.tiff,2,POINT (108.1403311050726 14.14878561616673),0,0
spring_images/2/3_52_62.tiff,2,POINT (108.1477723040867 14.14769014342138),0,0
spring_images/2/3_53_59.tiff,2,POINT (108.1310797041439 14.14115070550859),0,0
spring_images/2/3_53_60.tiff,2,POINT (108.1379531276498 14.14452062014292),0,0
spring_images/2/3_53_61.tiff,2,POINT (108.140264307954 14.14337170970267),0,0
spring_images/6/3_61_62.tiff,6,POINT (108.150751828377 14.09514602889075),0,1
spring_images/6/3_61_63.tiff,6,POINT (108.1519618059293 14.09749467353108),0,1
spring_images/17/3_62_36.tiff,17,POINT (107.9965370963775 14.09083488471786),0,1
spring_images/2/3_62_38.tiff,2,POINT (108.003979993037 14.0917591514558),0,0
spring_images/17/3_63_36.tiff,17,POINT (107.9955227333839 14.08467351343191),0,1
spring_images/17/3_63_37.tiff,17,POINT (107.9983253287104 14.08400749443934),0,1
spring_images/2/3_63_38.tiff,2,POINT (108.0049506529435 14.08733531655833),0,0
spring_images/2/3_63_39.tiff,2,POINT (108.010445454083 14.08613587677956),0,0
spring_images/2/3_63_40.tiff,2,POINT (108.0153401200988 14.08844213545369),0,0
spring_images/17/3_64_37.tiff,17,POINT (107.9985338733778 14.08001754425976),0,1
spring_images/2/3_64_38.tiff,2,POINT (108.0048515500649 14.08015555176021),0,0
spring_images/2/3_64_39.tiff,2,POINT (108.0106049294168 14.07912509575687),0,0
spring_images/2/3_64_40.tiff,2,POINT (108.0150089020978 14.0835229347711),0,0
spring_images/18/3_64_147.tiff,18,POINT (108.6491331881462 14.07091297407241),0,1
spring_images/17/3_65_36.tiff,17,POINT (107.9965220307046 14.07402495190704),0,1
spring_images/17/3_65_37.tiff,17,POINT (107.9975524867079 14.07599079208006),0,1
spring_images/2/3_65_38.tiff,2,POINT (108.0085930867437 14.07782475841933),0,0
spring_images/2/3_65_39.tiff,2,POINT (108.0095744734135 14.07645081708155),0,0
spring_images/2/3_65_40.tiff,2,POINT (108.0152363289542 14.07734241524937),0,0
spring_images/17/3_66_37.tiff,17,POINT (108.0020914000559 14.07149481439885),0,1
spring_images/2/3_66_39.tiff,2,POINT (108.0129798899456 14.0698585758509),0,0
spring_images/2/3_66_40.tiff,2,POINT (108.0148218399167 14.0714527781651),0,0
spring_images/2/3_67_33.tiff,2,POINT (107.9781228717784 14.0652402363765),0,0
spring_images/2/3_67_34.tiff,2,POINT (107.9834009740348 14.06159673007395),0,0
spring_images/2/3_67_36.tiff,2,POINT (107.9945953980553 14.06343329422645),0,0
spring_images/2/3_67_37.tiff,2,POINT (107.9979561488798 14.06621237663904),0,0
spring_images/2/3_67_38.tiff,2,POINT (108.004661493073 14.06175022590488),0,0
spring_images/2/3_67_39.tiff,2,POINT (108.0086092981281 14.0662985497371),0,0
spring_images/2/3_68_32.tiff,2,POINT (107.972697569948 14.05667854163054),0,0
spring_images/2/3_68_33.tiff,2,POINT (107.9750449376508 14.0563026495547),0,0
spring_images/2/3_68_38.tiff,2,POINT (108.0057467355267 14.06041454288487),0,0
spring_images/18/3_68_73.tiff,18,POINT (108.2112032411589 14.05661069187279),0,1
spring_images/2/3_69_32.tiff,2,POINT (107.9711235218804 14.05498702728925),0,0
spring_images/2/3_69_33.tiff,2,POINT (107.9764467018503 14.05504184488364),0,0
spring_images/2/3_69_34.tiff,2,POINT (107.9799452390354 14.05330921734654),0,0
spring_images/2/3_69_72.tiff,2,POINT (108.2079685708395 14.05038393670757),0,0
spring_images/2/3_71_48.tiff,2,POINT (108.0673609382384 14.04007114842832),0,0
spring_images/2/3_71_49.tiff,2,POINT (108.0692429598527 14.03913275622684),0,0
spring_images/2/3_71_50.tiff,2,POINT (108.0756793734369 14.0373091679913),0,0
spring_images/2/3_72_49.tiff,2,POINT (108.0676857399259 14.03635895823229),0,0
spring_images/2/3_72_50.tiff,2,POINT (108.0734437939773 14.03504217777378),0,0
spring_images/2/3_72_81.tiff,2,POINT (108.2590540402632 14.03028880298933),0,0
spring_images/2/3_72_83.tiff,2,POINT (108.2704071650345 14.02831112673525),0,0
spring_images/2/3_73_22.tiff,2,POINT (107.911906980902 14.03080537562456),0,0
spring_images/2/3_73_23.tiff,2,POINT (107.9145241176784 14.0295094504092),0,0
spring_images/2/3_73_24.tiff,2,POINT (107.9227182925219 14.02855813435191),0,0
spring_images/2/3_73_25.tiff,2,POINT (107.9304461704114 14.02835981960474),0,0
spring_images/2/3_73_50.tiff,2,POINT (108.078357952896 14.0302406643317),0,0
spring_images/2/3_73_51.tiff,2,POINT (108.081106935778 14.02808956897958),0,0
spring_images/2/3_73_54.tiff,2,POINT (108.1012043026665 14.02496374931997),0,0
spring_images/2/3_73_55.tiff,2,POINT (108.1036650265149 14.02534087174885),0,0
spring_images/2/3_73_82.tiff,2,POINT (108.2648767420492 14.02468361267053),0,0
spring_images/18/3_73_83.tiff,18,POINT (108.2707592218731 14.02640284590086),0,1
spring_images/2/3_74_22.tiff,2,POINT (107.912776966164 14.02594485776426),0,0
spring_images/2/3_74_23.tiff,2,POINT (107.9148338754128 14.02670898762675),0,0
spring_images/2/3_74_24.tiff,2,POINT (107.9217587050356 14.02376659417039),0,0
spring_images/2/3_74_25.tiff,2,POINT (107.9255458769815 14.02109254370861),0,0
spring_images/2/3_74_26.tiff,2,POINT (107.9314746320178 14.02424012736489),0,0
spring_images/2/3_74_27.tiff,2,POINT (107.9381113246634 14.02563475301918),0,0
spring_images/2/3_74_50.tiff,2,POINT (108.0758418428744 14.02503189416636),0,0
spring_images/2/3_74_51.tiff,2,POINT (108.0807180922577 14.02343969367914),0,0
spring_images/2/3_74_52.tiff,2,POINT (108.0856712438414 14.02229482570975),0,0
spring_images/2/3_74_54.tiff,2,POINT (108.0970327094314 14.01968117460401),0,0
spring_images/2/3_74_55.tiff,2,POINT (108.1045418361621 14.0244640621017),0,0
spring_images/2/3_74_78.tiff,2,POINT (108.2405863623807 14.02134421144818),0,0
spring_images/2/3_75_23.tiff,2,POINT (107.9171227405207 14.01762112574262),0,0
spring_images/2/3_75_24.tiff,2,POINT (107.9235656868569 14.01662573624034),0,0
spring_images/2/3_75_25.tiff,2,POINT (107.9255458769815 14.02109254370861),0,0
spring_images/2/3_75_54.tiff,2,POINT (108.0975253936903 14.01882948010985),0,0
spring_images/2/3_76_22.tiff,2,POINT (107.9118986384731 14.01278637673157),0,0
spring_images/2/3_76_23.tiff,2,POINT (107.9182061576661 14.01397813559143),0,0
spring_images/2/3_76_24.tiff,2,POINT (107.920427162814 14.01449275873547),0,0
spring_images/2/3_76_25.tiff,2,POINT (107.9260880173984 14.01077528365554),0,0
spring_images/18/3_77_25.tiff,18,POINT (107.9250858565389 14.00583219292995),0,1
spring_images/2/3_79_18.tiff,2,POINT (107.8860025035223 13.99583226309424),0,0
spring_images/2/3_80_19.tiff,2,POINT (107.8898464129954 13.99177467119214),0,0
spring_images/18/3_80_54.tiff,18,POINT (108.1013148163385 13.9852254467709),0,1
spring_images/18/3_80_55.tiff,18,POINT (108.1075116391247 13.98597259599056),0,1
spring_images/2/3_80_57.tiff,2,POINT (108.1149742924992 13.98676901741269),0,0
spring_images/18/3_81_55.tiff,18,POINT (108.1077663290318 13.98187602965005),0,1
spring_images/18/3_81_56.tiff,18,POINT (108.1130048628225 13.98239263890349),0,1
spring_images/18/3_83_56.tiff,18,POINT (108.1123464979355 13.97134614475415),0,1
spring_images/18/3_83_57.tiff,18,POINT (108.1145762330216 13.96883002167537),0,1
spring_images/18/3_83_58.tiff,18,POINT (108.1248509718978 13.97065063105758),0,1
spring_images/18/3_83_59.tiff,18,POINT (108.1278941135419 13.97088930883359),0,1
spring_images/18/3_84_57.tiff,18,POINT (108.1145762330216 13.96131745093812),0,1
spring_images/18/3_85_54.tiff,18,POINT (108.1014695783362 13.95841809571882),0,1
spring_images/18/3_85_55.tiff,18,POINT (108.1031525362371 13.95842595083154),0,1
spring_images/18/3_85_57.tiff,18,POINT (108.1168275437911 13.95730655851623),0,1
spring_images/18/3_86_54.tiff,18,POINT (108.0980408216326 13.95478510608433),0,1
spring_images/18/3_86_55.tiff,18,POINT (108.1049392424082 13.95291648187078),0,1
spring_images/2/3_86_56.tiff,2,POINT (108.1130527418159 13.9506135721733),0,0
spring_images/2/3_86_58.tiff,2,POINT (108.1197221377956 13.95256762148738),0,0
spring_images/2/3_87_56.tiff,2,POINT (108.1084091010319 13.94895821561611),0,0
spring_images/2/3_87_57.tiff,2,POINT (108.1141075607198 13.94911998406146),0,0
spring_images/2/3_88_18.tiff,2,POINT (107.8855789271828 13.94562494664405),0,0
spring_images/18/3_88_51.tiff,18,POINT (108.0803236094176 13.94325215853943),0,1
spring_images/18/3_89_37.tiff,18,POINT (107.9982931559225 13.93675715102703),0,1
spring_images/18/3_89_38.tiff,18,POINT (108.0015495896622 13.93807511039215),0,1
spring_images/18/3_89_51.tiff,18,POINT (108.0815046938257 13.93461028037008),0,1
spring_images/2/3_89_56.tiff,2,POINT (108.1118357218789 13.93707907163315),0,0
spring_images/2/3_89_57.tiff,2,POINT (108.1135402689215 13.93720373758016),0,0
spring_images/2/3_90_35.tiff,2,POINT (107.9843912346532 13.93031862572666),0,0
spring_images/18/3_90_50.tiff,18,POINT (108.0759070191309 13.92926628929808),0,1
spring_images/18/3_90_51.tiff,18,POINT (108.0787391264616 13.93147874318937),0,1
spring_images/6/3_91_39.tiff,6,POINT (108.0105678311901 13.92570737763085),0,1
spring_images/6/3_91_40.tiff,6,POINT (108.0127540893526 13.9261523682303),0,1
spring_images/18/3_91_49.tiff,18,POINT (108.069169847507 13.92531132003001),0,1
spring_images/18/3_91_50.tiff,18,POINT (108.0760400990642 13.926351007009),0,1
spring_images/6/3_92_39.tiff,6,POINT (108.0105484837727 13.92157428559575),0,1
spring_images/6/3_92_40.tiff,6,POINT (108.0134312489605 13.92172906493469),0,1
spring_images/18/3_92_50.tiff,18,POINT (108.0747092997311 13.92040399748919),0,1
spring_images/2/3_93_42.tiff,2,POINT (108.0286552239146 13.91481505006418),0,0
spring_images/6/3_93_58.tiff,6,POINT (108.1223896837142 13.9092578081316),0,1
spring_images/6/3_93_59.tiff,6,POINT (108.1303422522045 13.90950504898842),0,1
spring_images/6/3_93_60.tiff,6,POINT (108.1328244914902 13.90966102602346),0,1
spring_images/15/3_93_61.tiff,15,POINT (108.1373775962329 13.91026093147919),0,1
spring_images/6/3_94_58.tiff,6,POINT (108.1211125911583 13.90354831739123),0,1
spring_images/6/3_94_59.tiff,6,POINT (108.1285094117131 13.90505386493778),0,1
spring_images/6/3_94_60.tiff,6,POINT (108.1332878887086 13.90786858426392),0,1
spring_images/6/3_94_62.tiff,6,POINT (108.1459376772322 13.90351481669463),0,1
spring_images/6/3_95_58.tiff,6,POINT (108.1211125911583 13.90158455972183),0,1
spring_images/6/3_95_59.tiff,6,POINT (108.1251055650861 13.89850800603977),0,1
spring_images/6/3_95_60.tiff,6,POINT (108.1308584680093 13.90131497003268),0,1
spring_images/6/3_95_61.tiff,6,POINT (108.1421902568099 13.90230460420061),0,1
spring_images/6/3_95_62.tiff,6,POINT (108.1477319122536 13.90156788082028),0,1
spring_images/6/3_95_63.tiff,6,POINT (108.1486290297643 13.90233138508473),0,1
spring_images/6/3_96_58.tiff,6,POINT (108.1234715642507 13.89658124359308),0,1
spring_images/6/3_96_59.tiff,6,POINT (108.1256093761912 13.89616131624764),0,1
spring_images/6/2_52_73.tiff,6,POINT (108.2030707844725 13.24564604411154),0,1
spring_images/6/2_53_71.tiff,6,POINT (108.1899902596578 13.23802061285502),0,1
