path,label,geometry
spring_images_32/4/4_138_336.tiff,1,POINT (107.827393749337 12.24795805888566)
spring_images_32/2/2_152_156.tiff,0,POINT (108.2281456350696 13.10820627504848)
spring_images_32/2/0_42_120.tiff,0,POINT (108.1047047508399 11.62155869895962)
spring_images_32/2/0_42_71.tiff,0,POINT (107.961410209067 11.62112777788555)
spring_images_32/8/3_131_280.tiff,1,POINT (108.6071652927714 14.06550194413346)
spring_images_32/18/1_180_167.tiff,1,POINT (108.2465312205505 12.12179379182856)
spring_images_32/4/0_115_61.tiff,1,POINT (107.9277335937682 11.41043297730614)
spring_images_32/4/0_117_143.tiff,1,POINT (108.1702732292609 11.40213060058866)
spring_images_32/27/1_249_222.tiff,1,POINT (108.4082961004992 11.92336908252588)
spring_images_32/8/1_309_252.tiff,1,POINT (108.4914142918669 11.74718011608033)
spring_images_32/13/0_116_134.tiff,1,POINT (108.1430255728708 11.40592074307652)
spring_images_32/6/2_135_145.tiff,1,POINT (108.1949110397733 13.15535773086866)
spring_images_32/15/2_299_56.tiff,1,POINT (107.9268556630846 12.68610178379997)
spring_images_32/27/3_180_74.tiff,1,POINT (107.9972850911878 13.93104405844869)
spring_images_32/2/0_40_179.tiff,0,POINT (108.2767986946263 11.625519047486)
spring_images_32/17/3_215_52.tiff,1,POINT (107.9309629602672 13.83233118359255)
spring_images_32/4/0_115_73.tiff,1,POINT (107.9637093031751 11.40944125012563)
spring_images_32/11/0_49_180.tiff,1,POINT (108.2800116308595 11.5968074283524)
spring_images_32/2/0_69_11.tiff,0,POINT (107.7830303447995 11.54491648962384)
spring_images_32/4/0_104_150.tiff,1,POINT (108.1900470591175 11.44092654421822)
spring_images_32/2/0_94_8.tiff,0,POINT (107.7731793924354 11.47461902619023)
spring_images_32/2/0_57_10.tiff,0,POINT (107.7812651067282 11.57885465037326)
spring_images_32/27/0_68_208.tiff,1,POINT (108.3614816561007 11.54288728065371)
spring_images_32/6/3_62_40.tiff,1,POINT (107.8988900799007 14.27400200078473)
spring_images_32/8/3_129_291.tiff,1,POINT (108.6406178927445 14.06943943499424)
spring_images_32/18/3_111_18.tiff,1,POINT (107.8327857049872 14.13407233452879)
spring_images_32/9/3_268_12.tiff,1,POINT (107.8092386278889 13.68017486782147)
spring_images_32/4/4_174_167.tiff,1,POINT (107.3285588238974 12.14841785615263)
spring_images_32/17/0_36_2.tiff,1,POINT (107.7577037284931 11.6425711903292)
spring_images_32/17/0_66_47.tiff,1,POINT (107.8907895089594 11.55201041968062)
spring_images_32/2/0_96_56.tiff,0,POINT (107.9153114612259 11.46713427333196)
spring_images_32/8/3_221_107.tiff,1,POINT (108.0930169485583 13.81376427236647)
spring_images_32/4/1_149_276.tiff,1,POINT (108.5699666213401 12.20755232449245)
spring_images_32/4/0_105_152.tiff,1,POINT (108.1971240797328 11.43770600923245)
spring_images_32/2/0_43_117.tiff,0,POINT (108.0962140940117 11.61737002528417)
spring_images_32/8/3_216_86.tiff,1,POINT (108.0302303850539 13.8279966610308)
spring_images_32/27/1_232_222.tiff,1,POINT (108.4074165949513 11.9705908790093)
spring_images_32/27/0_56_266.tiff,1,POINT (108.5301963593929 11.5759205254702)
spring_images_32/2/0_48_111.tiff,0,POINT (108.0767291511669 11.60300725687788)
spring_images_32/27/1_231_204.tiff,1,POINT (108.3533414016331 11.97329110090724)
spring_images_32/18/2_240_94.tiff,1,POINT (108.0422212053878 12.85372260911665)
spring_images_32/2/0_45_58.tiff,0,POINT (107.9212687162635 11.61381418346303)
spring_images_32/4/0_108_133.tiff,1,POINT (108.1399485132542 11.42987452038712)
spring_images_32/6/4_46_219.tiff,1,POINT (107.4861232816981 12.51903759070367)
spring_images_32/2/3_267_61.tiff,0,POINT (107.9539754856294 13.68147094137935)
spring_images_32/27/0_75_270.tiff,1,POINT (108.542882304882 11.51898031737389)
spring_images_32/9/2_110_143.tiff,1,POINT (108.1908036202939 13.22968169780311)
spring_images_32/8/1_309_249.tiff,1,POINT (108.4849313688033 11.74768294667806)
spring_images_32/27/0_76_271.tiff,1,POINT (108.5452889023308 11.51697856809405)
spring_images_32/4/0_116_72.tiff,1,POINT (107.962610024168 11.40784246840232)
spring_images_32/2/0_150_113.tiff,0,POINT (108.0796872360324 11.3088324949746)
spring_images_32/27/1_238_217.tiff,1,POINT (108.3936834737076 11.95306165056351)
spring_images_32/6/4_44_286.tiff,1,POINT (107.6822394361185 12.52174575112245)
spring_images_32/4/1_149_279.tiff,1,POINT (108.5766681412531 12.20888324112539)
spring_images_32/18/0_78_71.tiff,1,POINT (107.9594645675096 11.51693865931833)
spring_images_32/4/0_98_149.tiff,1,POINT (108.1881784912641 11.457067789931)
spring_images_32/4/1_144_146.tiff,1,POINT (108.1862334517144 12.22841811479628)
spring_images_32/27/1_223_208.tiff,1,POINT (108.3664492429734 11.99718447208769)
spring_images_32/4/3_225_315.tiff,1,POINT (108.7061694763922 13.79140042618374)
spring_images_32/18/0_64_119.tiff,1,POINT (108.1000653848917 11.55549587781022)
spring_images_32/4/0_102_104.tiff,1,POINT (108.056440590591 11.44774262632612)
spring_images_32/6/4_49_211.tiff,1,POINT (107.4626612826043 12.51118154409732)
spring_images_32/8/3_233_89.tiff,1,POINT (108.0378974531671 13.77976853916696)
spring_images_32/2/3_145_162.tiff,0,POINT (108.2590540402632 14.03028880298933)
spring_images_32/27/1_243_213.tiff,1,POINT (108.3811046520747 11.9410151395852)
spring_images_32/4/1_257_215.tiff,1,POINT (108.3869666511677 11.90031929072367)
spring_images_32/6/3_115_27.tiff,1,POINT (107.8592543963181 14.12269010105074)
spring_images_32/4/0_122_4.tiff,1,POINT (107.7605267418879 11.39393727381101)
spring_images_32/18/1_63_77.tiff,1,POINT (107.9872620833715 12.46282012314291)
spring_images_32/18/2_160_30.tiff,1,POINT (107.8573169297396 13.08932210265222)
spring_images_32/4/4_170_164.tiff,1,POINT (107.3221255193964 12.16194173775066)
spring_images_32/2/0_69_12.tiff,0,POINT (107.7861539333876 11.54510150426139)
spring_images_32/18/0_43_81.tiff,1,POINT (107.9907732821607 11.61979252560859)
spring_images_32/17/3_127_73.tiff,1,POINT (107.9955227333839 14.08467351343191)
spring_images_32/8/3_151_268.tiff,1,POINT (108.5703321482612 14.00765344629255)
spring_images_32/6/4_63_202.tiff,1,POINT (107.4364804480087 12.4709068541162)
spring_images_32/4/4_316_265.tiff,1,POINT (107.6129679000331 11.73607241709188)
spring_images_32/17/0_33_4.tiff,1,POINT (107.7658193333524 11.64839544759532)
spring_images_32/6/3_4_52.tiff,1,POINT (107.9387293755247 14.44076461550193)
spring_images_32/24/3_250_147.tiff,1,POINT (108.2108801003149 13.72844450047452)
spring_images_32/2/0_58_104.tiff,0,POINT (108.0557737735473 11.57526840844628)
spring_images_32/2/0_37_5.tiff,0,POINT (107.7661696918937 11.63914212323493)
spring_images_32/2/0_34_62.tiff,0,POINT (107.9329806169239 11.64593420739057)
spring_images_32/4/1_239_212.tiff,1,POINT (108.3780904189969 11.9497833190005)
spring_images_32/27/1_234_221.tiff,1,POINT (108.4036155513288 11.96638998534347)
spring_images_32/8/3_148_271.tiff,1,POINT (108.581443519825 14.0163340440493)
spring_images_32/27/0_68_245.tiff,1,POINT (108.4693552705025 11.54156114571433)
spring_images_32/18/2_296_246.tiff,1,POINT (108.4885991778221 12.68717537816951)
spring_images_32/18/3_183_101.tiff,1,POINT (108.0767221337224 13.92345235971158)
spring_images_32/10/4_125_209.tiff,1,POINT (107.4547269240879 12.29106713637955)
spring_images_32/2/0_121_38.tiff,0,POINT (107.8624290437611 11.3957355569616)
spring_images_32/6/4_63_203.tiff,1,POINT (107.4374210181283 12.46972624266402)
spring_images_32/4/0_92_166.tiff,1,POINT (108.2386300505913 11.47528104551894)
spring_images_32/6/3_210_86.tiff,1,POINT (108.0306792039121 13.84463896949892)
spring_images_32/27/0_68_169.tiff,1,POINT (108.2475833911158 11.54335015675207)
spring_images_32/18/3_229_93.tiff,1,POINT (108.0504651957101 13.78975105562647)
spring_images_32/27/1_225_243.tiff,1,POINT (108.4691355779813 11.99045950788264)
spring_images_32/2/4_157_240.tiff,0,POINT (107.5458641322183 12.19785996775651)
spring_images_32/8/3_129_289.tiff,1,POINT (108.6357726133409 14.07030944372693)
spring_images_32/27/1_251_219.tiff,1,POINT (108.3978234848564 11.91755891584587)
spring_images_32/2/0_42_119.tiff,0,POINT (108.0999079829699 11.62118100070214)
spring_images_32/2/4_219_187.tiff,0,POINT (107.3876550181036 12.0189827977914)
spring_images_32/27/0_63_261.tiff,1,POINT (108.5152282229239 11.55500899296536)
spring_images_32/27/1_218_208.tiff,1,POINT (108.3681231008193 12.01109982951362)
spring_images_32/8/3_143_269.tiff,1,POINT (108.5750646739109 14.03235599157359)
spring_images_32/6/3_187_116.tiff,1,POINT (108.1216237426082 13.90967559418942)
spring_images_32/24/3_246_147.tiff,1,POINT (108.2105635153221 13.73848759404063)
spring_images_32/2/0_68_161.tiff,0,POINT (108.222633726107 11.54532165833165)
spring_images_32/11/0_89_78.tiff,1,POINT (107.9784427996421 11.48478437638071)
spring_images_32/4/2_206_64.tiff,1,POINT (107.9551440979944 12.9549340517943)
spring_images_32/6/4_62_198.tiff,1,POINT (107.4233924801122 12.47175597991859)
spring_images_32/24/3_247_147.tiff,1,POINT (108.2105522087152 13.73491187961307)
spring_images_32/2/0_97_66.tiff,0,POINT (107.9431694863047 11.46400129751316)
spring_images_32/4/0_107_140.tiff,1,POINT (108.161104406272 11.43082899629102)
spring_images_32/27/1_232_219.tiff,1,POINT (108.399039489721 11.97059087900928)
spring_images_32/2/0_90_49.tiff,0,POINT (107.8946438808754 11.48428027225938)
spring_images_32/2/0_42_78.tiff,0,POINT (107.9810856389512 11.62046615136443)
spring_images_32/27/0_75_267.tiff,1,POINT (108.533534248203 11.5212126051944)
spring_images_32/4/4_118_208.tiff,1,POINT (107.4521766825649 12.31067428109801)
spring_images_32/10/0_48_101.tiff,1,POINT (108.0481121995764 11.60333001948463)
spring_images_32/4/0_117_70.tiff,1,POINT (107.9548032077546 11.40414197838372)
spring_images_32/6/3_187_119.tiff,1,POINT (108.1303422522045 13.90950504898842)
spring_images_32/8/3_234_86.tiff,1,POINT (108.0313307504788 13.77701085429956)
spring_images_32/6/3_109_29.tiff,1,POINT (107.86577803859 14.13908075225891)
spring_images_32/2/0_80_23.tiff,0,POINT (107.8199465798441 11.51429489681581)
spring_images_32/4/0_105_135.tiff,1,POINT (108.146951028696 11.43698676836387)
spring_images_32/4/1_85_62.tiff,1,POINT (107.9432410909253 12.40003714451701)
spring_images_32/2/2_220_161.tiff,0,POINT (108.2396886513249 12.90984871417855)
spring_images_32/2/0_57_8.tiff,0,POINT (107.774138192664 11.57945119643117)
spring_images_32/6/3_59_39.tiff,1,POINT (107.8968250825576 14.28239752658959)
spring_images_32/4/4_126_206.tiff,1,POINT (107.4448147450896 12.28762936971168)
spring_images_32/27/1_242_219.tiff,1,POINT (108.3988445011195 11.94197609606809)
spring_images_32/27/1_227_242.tiff,1,POINT (108.467083106983 11.98597276462943)
spring_images_32/2/3_106_122.tiff,0,POINT (108.140264307954 14.14337170970267)
spring_images_32/17/0_42_15.tiff,1,POINT (107.7951286934307 11.62417661251044)
spring_images_32/2/0_67_161.tiff,0,POINT (108.2230798934059 11.54818840231028)
spring_images_32/6/3_239_77.tiff,1,POINT (108.0041358775428 13.76129453030752)
spring_images_32/27/1_220_209.tiff,1,POINT (108.3711647584541 12.00612638607259)
spring_images_32/17/0_44_0.tiff,1,POINT (107.7513329323851 11.61889619615)
spring_images_32/27/1_220_213.tiff,1,POINT (108.3827838577092 12.00542664849667)
spring_images_32/10/3_28_31.tiff,1,POINT (107.8739352801001 14.37222087531967)
spring_images_32/4/1_262_98.tiff,1,POINT (108.0417170323216 11.88792297123259)
spring_images_32/2/0_46_59.tiff,0,POINT (107.9256957557898 11.61064208496584)
spring_images_32/4/0_115_1.tiff,1,POINT (107.7518488167637 11.41287452998657)
spring_images_32/4/0_112_136.tiff,1,POINT (108.1476938900247 11.41695754111452)
spring_images_32/2/1_161_151.tiff,0,POINT (108.2010176375989 12.17715910638462)
spring_images_32/27/1_223_215.tiff,1,POINT (108.3864335177762 11.99720586324226)
spring_images_32/27/1_242_213.tiff,1,POINT (108.3811046520747 11.9410151395852)
spring_images_32/6/3_51_45.tiff,1,POINT (107.9154416636443 14.30456124978585)
spring_images_32/27/1_226_238.tiff,1,POINT (108.4548457210868 11.98650589802063)
spring_images_32/4/3_290_309.tiff,1,POINT (108.6878124750995 13.60606495112004)
spring_images_32/4/0_79_158.tiff,1,POINT (108.214520387903 11.51211774940646)
spring_images_32/2/0_42_38.tiff,0,POINT (107.8638454045974 11.621722606142)
spring_images_32/4/0_103_136.tiff,1,POINT (108.1492066428667 11.44397617322734)
spring_images_32/2/0_98_49.tiff,0,POINT (107.8954487422244 11.45948562883406)
spring_images_32/4/4_132_205.tiff,1,POINT (107.4422672569416 12.26900844443949)
spring_images_32/8/3_244_87.tiff,1,POINT (108.0326942999987 13.74577558376198)
spring_images_32/8/3_212_87.tiff,1,POINT (108.0324682347588 13.83968735365551)
spring_images_32/6/3_183_79.tiff,1,POINT (108.0105581574814 13.92260211714339)
spring_images_32/2/3_173_116.tiff,0,POINT (108.1211976722389 13.95193098780014)
spring_images_32/4/4_137_290.tiff,1,POINT (107.6932080523064 12.25241423252407)
spring_images_32/4/0_120_21.tiff,1,POINT (107.8104940855198 11.39826911003302)
spring_images_32/2/3_145_101.tiff,0,POINT (108.0777730629211 14.03126422178777)
spring_images_32/4/0_105_136.tiff,1,POINT (108.1497375005376 11.4368686474719)
spring_images_32/18/1_68_48.tiff,1,POINT (107.9006979335429 12.44937222979716)
spring_images_32/17/0_70_62.tiff,1,POINT (107.9321956864412 11.5423467845299)
spring_images_32/6/4_44_211.tiff,1,POINT (107.4630172622676 12.5234710071527)
spring_images_32/27/1_242_211.tiff,1,POINT (108.3757272449067 11.94152194540152)
spring_images_32/2/3_152_45.tiff,0,POINT (107.9118986384731 14.01278637673157)
spring_images_32/8/3_134_275.tiff,1,POINT (108.5924390047367 14.05672511532904)
spring_images_32/4/0_96_154.tiff,1,POINT (108.2009759273869 11.46424056694967)
spring_images_32/6/3_5_53.tiff,1,POINT (107.9410313469812 14.43992614907735)
spring_images_32/4/1_232_206.tiff,1,POINT (108.359641370904 11.97263400851768)
spring_images_32/17/3_133_74.tiff,1,POINT (107.9983989327107 14.06810903038789)
spring_images_32/6/3_236_83.tiff,1,POINT (108.0222566790681 13.77037198238856)
spring_images_32/4/4_141_334.tiff,1,POINT (107.8209506092162 12.23999580442742)
spring_images_32/4/0_117_151.tiff,1,POINT (108.1913515705941 11.40379050250639)
spring_images_32/6/3_276_70.tiff,1,POINT (107.9797686299744 13.65446906810552)
spring_images_32/18/3_225_90.tiff,1,POINT (108.041786690816 13.80262786411802)
spring_images_32/2/3_174_112.tiff,0,POINT (108.1084091010319 13.94895821561611)
spring_images_32/27/0_64_166.tiff,1,POINT (108.2389264833725 11.55535318768429)
spring_images_32/4/0_118_135.tiff,1,POINT (108.1465392996987 11.40108192413144)
spring_images_32/6/2_237_107.tiff,1,POINT (108.0795609650384 12.86401777353666)
spring_images_32/4/3_193_47.tiff,1,POINT (107.9147511618702 13.89437739485399)
spring_images_32/2/0_93_7.tiff,0,POINT (107.772665002792 11.47555304948995)
spring_images_32/6/3_280_68.tiff,1,POINT (107.9746824341633 13.64443865810531)
spring_images_32/8/1_305_266.tiff,1,POINT (108.5327421781377 11.75926600866154)
spring_images_32/6/4_50_207.tiff,1,POINT (107.4509400806628 12.50732455343338)
spring_images_32/2/2_136_142.tiff,0,POINT (108.1873434549282 13.1534086730023)
spring_images_32/4/0_101_148.tiff,1,POINT (108.1853955178653 11.44911643736313)
spring_images_32/18/3_170_109.tiff,1,POINT (108.1014695783362 13.95841809571882)
spring_images_32/2/0_31_76.tiff,0,POINT (107.9747643734944 11.65452085549629)
spring_images_32/4/0_119_14.tiff,1,POINT (107.7914476888221 11.40079144080505)
spring_images_32/2/0_38_158.tiff,0,POINT (108.2170640870811 11.6313862447042)
spring_images_32/8/3_234_77.tiff,1,POINT (108.0047464810181 13.77530708217594)
spring_images_32/18/1_160_169.tiff,1,POINT (108.2545497387691 12.18157876923981)
spring_images_32/2/0_30_69.tiff,0,POINT (107.9549055058224 11.65513395712332)
spring_images_32/2/1_342_78.tiff,0,POINT (107.9801787607105 11.65674561423393)
spring_images_32/4/0_102_129.tiff,1,POINT (108.1297935790439 11.4465815159273)
spring_images_32/4/3_220_314.tiff,1,POINT (108.7031354575777 13.80775203719859)
spring_images_32/4/0_118_150.tiff,1,POINT (108.1901314867501 11.39865635998975)
spring_images_32/4/4_119_210.tiff,1,POINT (107.457669703884 12.30715253036962)
spring_images_32/18/3_166_113.tiff,1,POINT (108.1123464979355 13.97134614475415)
spring_images_32/2/0_56_6.tiff,0,POINT (107.7706579179247 11.58269828961073)
spring_images_32/27/0_58_182.tiff,1,POINT (108.2850960254663 11.57308985446625)
spring_images_32/18/3_131_292.tiff,1,POINT (108.643010491394 14.06610956534252)
spring_images_32/6/3_234_64.tiff,1,POINT (107.9647463751394 13.77524803850275)
spring_images_32/2/0_37_75.tiff,0,POINT (107.9715348240594 11.63510740993199)
spring_images_32/2/0_54_81.tiff,0,POINT (107.9895071655208 11.58680034896402)
spring_images_32/2/0_47_6.tiff,0,POINT (107.7710482724126 11.60791491750721)
spring_images_32/4/1_244_208.tiff,1,POINT (108.3668820024856 11.93786405796745)
spring_images_32/17/0_43_17.tiff,1,POINT (107.8032304134978 11.62099116348403)
spring_images_32/4/4_113_199.tiff,1,POINT (107.4267662464697 12.32416990283437)
spring_images_32/2/3_135_75.tiff,0,POINT (108.0016696708246 14.06274121653262)
spring_images_32/2/0_54_60.tiff,0,POINT (107.9265753871317 11.58798817488852)
spring_images_32/8/3_130_285.tiff,1,POINT (108.623799954704 14.06835192407837)
spring_images_32/2/0_80_25.tiff,0,POINT (107.8253424935352 11.51261842253503)
spring_images_32/2/0_48_25.tiff,0,POINT (107.824409185899 11.60490048314869)
spring_images_32/15/2_132_154.tiff,1,POINT (108.2234857907217 13.16530934267014)
spring_images_32/6/4_40_287.tiff,1,POINT (107.6850957843021 12.53257865455049)
spring_images_32/6/3_242_59.tiff,1,POINT (107.9491153151266 13.75455510305655)
spring_images_32/2/0_33_142.tiff,0,POINT (108.1692117192194 11.64501744311811)
spring_images_32/4/0_100_114.tiff,1,POINT (108.0853342429669 11.45431844956995)
spring_images_32/4/4_130_204.tiff,1,POINT (107.4400230411922 12.27741667168984)
spring_images_32/6/4_41_281.tiff,1,POINT (107.6700015558158 12.53231444100308)
spring_images_32/4/1_259_214.tiff,1,POINT (108.3832807906853 11.89463253455089)
spring_images_32/6/4_65_205.tiff,1,POINT (107.4436931185261 12.46519974896344)
spring_images_32/17/0_54_99.tiff,1,POINT (108.0436045749118 11.58522577717003)
spring_images_32/4/4_176_157.tiff,1,POINT (107.3007674795826 12.14549664461452)
spring_images_32/4/0_81_165.tiff,1,POINT (108.2352615488345 11.50758928360466)
spring_images_32/17/0_51_89.tiff,1,POINT (108.0122922611133 11.59486272692118)
spring_images_32/17/3_130_74.tiff,1,POINT (107.9975524867079 14.07599079208006)
spring_images_32/2/0_98_62.tiff,0,POINT (107.9323185264649 11.45937172854704)
spring_images_32/18/0_52_130.tiff,1,POINT (108.1343475310467 11.59174411766409)
spring_images_32/4/1_265_217.tiff,1,POINT (108.3926534073405 11.87554504276724)
spring_images_32/4/0_114_68.tiff,1,POINT (107.9484576649987 11.41299621769519)
spring_images_32/18/3_182_101.tiff,1,POINT (108.0760400990642 13.926351007009)
spring_images_32/4/4_138_289.tiff,1,POINT (107.6897776016721 12.2493832001128)
spring_images_32/6/4_224_265.tiff,1,POINT (107.6159291156949 12.003735991755)
spring_images_32/27/0_77_267.tiff,1,POINT (108.5347986958696 11.51402022444279)
spring_images_32/2/0_52_12.tiff,0,POINT (107.787145288165 11.59471218491556)
spring_images_32/27/1_228_241.tiff,1,POINT (108.4642674962607 11.98258514620619)
spring_images_32/27/0_55_168.tiff,1,POINT (108.2455868723279 11.58116855906786)
spring_images_32/4/4_263_266.tiff,1,POINT (107.618012395237 11.88945154352226)
spring_images_32/27/1_240_213.tiff,1,POINT (108.3803545904361 11.94880919873017)
spring_images_32/27/1_241_206.tiff,1,POINT (108.3609955955367 11.94586544676457)
spring_images_32/27/1_223_212.tiff,1,POINT (108.37897952314 11.9982293477155)
spring_images_32/6/3_237_58.tiff,1,POINT (107.9468185616444 13.76799786608443)
spring_images_32/8/3_112_93.tiff,1,POINT (108.0546193279669 14.12685754852358)
spring_images_32/18/3_169_114.tiff,1,POINT (108.1145762330216 13.96131745093812)
