path,label,geometry
spring_images/17/0_18_4.tiff,17,POINT (107.774984089675 11.64032086105648)
spring_images/2/0_18_9.tiff,2,POINT (107.8040417793648 11.64040118486718)
spring_images/2/0_18_29.tiff,2,POINT (107.9216701526771 11.64066314968801)
spring_images/2/0_18_37.tiff,2,POINT (107.9715348240594 11.63510740993199)
spring_images/2/0_18_70.tiff,2,POINT (108.1667306440933 11.63739180935401)
spring_images/2/0_18_71.tiff,2,POINT (108.1676246974233 11.63680441899667)
spring_images/2/0_18_72.tiff,2,POINT (108.1734127791271 11.63758527905937)
spring_images/17/0_19_0.tiff,17,POINT (107.7521484062228 11.63675914849572)
spring_images/2/0_19_1.tiff,2,POINT (107.7616782063966 11.63643225865408)
spring_images/2/0_19_2.tiff,2,POINT (107.766009843092 11.63335539499212)
spring_images/17/0_19_3.tiff,17,POINT (107.7736371345414 11.63610445313349)
spring_images/2/0_19_34.tiff,2,POINT (107.9509050575718 11.62915388503185)
spring_images/2/0_19_37.tiff,2,POINT (107.9708424829821 11.63093149473437)
spring_images/2/0_19_38.tiff,2,POINT (107.9745949063218 11.62988765514827)
spring_images/2/0_19_71.tiff,2,POINT (108.1728407734814 11.63254785255758)
spring_images/2/0_19_72.tiff,2,POINT (108.1740359470679 11.63197287385362)
spring_images/10/0_20_0.tiff,10,POINT (107.7526015144916 11.62572035041845)
spring_images/17/0_20_2.tiff,17,POINT (107.7631794576282 11.62568092113761)
spring_images/8/0_20_4.tiff,8,POINT (107.7753131488964 11.62859647739521)
spring_images/17/0_20_11.tiff,17,POINT (107.8159578465266 11.62807829033468)
spring_images/2/0_20_33.tiff,2,POINT (107.9500357982327 11.62910046686018)
spring_images/2/0_20_34.tiff,2,POINT (107.9504072973357 11.62906161728078)
spring_images/2/0_20_37.tiff,2,POINT (107.9709864608561 11.62755701331379)
spring_images/2/0_20_39.tiff,2,POINT (107.9809171778342 11.62487200332422)
spring_images/2/0_20_47.tiff,2,POINT (108.0270200595027 11.62455816098502)
spring_images/2/0_20_59.tiff,2,POINT (108.0998399972835 11.62356049972427)
spring_images/2/0_20_60.tiff,2,POINT (108.1064572707546 11.62229143357914)
spring_images/17/0_21_0.tiff,17,POINT (107.75278441507 11.62078432463075)
spring_images/2/0_21_2.tiff,2,POINT (107.7674911635328 11.61973194289185)
spring_images/17/0_21_3.tiff,17,POINT (107.7712467701305 11.61945412779027)
spring_images/8/0_21_4.tiff,8,POINT (107.775790766184 11.62482459168029)
spring_images/17/0_21_8.tiff,17,POINT (107.7980011214545 11.62123605638607)
spring_images/17/0_21_9.tiff,17,POINT (107.8057566771188 11.62477687631542)
spring_images/2/0_21_11.tiff,2,POINT (107.8167896274149 11.62467077512425)
spring_images/2/0_21_19.tiff,2,POINT (107.8659329545514 11.61859720800888)
spring_images/2/0_21_29.tiff,2,POINT (107.9226258511875 11.61814311685031)
spring_images/2/0_21_35.tiff,2,POINT (107.961410209067 11.62112777788555)
spring_images/2/0_21_36.tiff,2,POINT (107.9623381765388 11.61769429823979)
spring_images/2/0_21_38.tiff,2,POINT (107.9744244601951 11.6175357047696)
spring_images/18/0_21_40.tiff,18,POINT (107.9907732821607 11.61979252560859)
spring_images/18/0_21_41.tiff,18,POINT (107.9926740802273 11.61828826840202)
spring_images/2/0_21_48.tiff,2,POINT (108.0380221111921 11.6219699877618)
spring_images/2/0_21_58.tiff,2,POINT (108.0962140940117 11.61737002528417)
spring_images/2/0_21_60.tiff,2,POINT (108.1066763357439 11.6208429607617)
spring_images/2/0_21_61.tiff,2,POINT (108.1113069163806 11.62107713368134)
spring_images/2/0_22_2.tiff,2,POINT (107.7657602597343 11.61367981535041)
spring_images/17/0_22_8.tiff,17,POINT (107.798060043055 11.61867849066486)
spring_images/2/0_22_30.tiff,2,POINT (107.9312755424505 11.61422295904257)
spring_images/2/0_22_31.tiff,2,POINT (107.9340347776124 11.61257763733494)
spring_images/2/0_22_35.tiff,2,POINT (107.9604292148825 11.61663376398627)
spring_images/2/0_22_38.tiff,2,POINT (107.9739000334322 11.61669116378015)
spring_images/2/0_22_39.tiff,2,POINT (107.9828286554014 11.61312554892037)
spring_images/2/0_22_41.tiff,2,POINT (107.991766161818 11.61434429979537)
spring_images/2/0_22_42.tiff,2,POINT (107.9980564889147 11.61359732345263)
spring_images/2/0_22_60.tiff,2,POINT (108.1035521371794 11.61169398617803)
spring_images/2/0_22_61.tiff,2,POINT (108.1109443260534 11.61556273912213)
spring_images/2/0_23_1.tiff,2,POINT (107.7621508732941 11.61214278449556)
spring_images/2/0_23_2.tiff,2,POINT (107.7651478806866 11.61284843982206)
spring_images/2/0_23_3.tiff,2,POINT (107.7710482724126 11.60791491750721)
spring_images/17/0_23_13.tiff,17,POINT (107.8277408517833 11.60917478675504)
spring_images/2/0_23_18.tiff,2,POINT (107.8606362002818 11.61228238116958)
spring_images/2/0_23_19.tiff,2,POINT (107.8679902119825 11.61200002332756)
spring_images/2/0_23_20.tiff,2,POINT (107.8687962565073 11.61224763177637)
spring_images/2/0_23_29.tiff,2,POINT (107.9256957557898 11.61064208496584)
spring_images/2/0_23_31.tiff,2,POINT (107.9335110800234 11.60624854621382)
spring_images/2/0_23_38.tiff,2,POINT (107.9743625026029 11.61155015880508)
spring_images/2/0_23_41.tiff,2,POINT (107.9942953975048 11.60936445751045)
spring_images/18/0_23_48.tiff,18,POINT (108.0355787756576 11.6058070172592)
spring_images/2/0_23_58.tiff,2,POINT (108.094896949216 11.60726882969113)
spring_images/2/0_23_59.tiff,2,POINT (108.098053793135 11.60890997040399)
spring_images/2/0_23_60.tiff,2,POINT (108.1042559809671 11.61013995484484)
spring_images/2/0_23_61.tiff,2,POINT (108.1097055437588 11.60835595474933)
spring_images/27/0_23_67.tiff,27,POINT (108.1490224761564 11.60462659726757)
spring_images/27/0_23_68.tiff,27,POINT (108.1496687769773 11.60553714916301)
spring_images/2/0_24_3.tiff,2,POINT (107.7709163407564 11.6029586396186)
spring_images/2/0_24_4.tiff,2,POINT (107.7763125491003 11.60219169733257)
spring_images/17/0_24_9.tiff,17,POINT (107.8047069434934 11.60242793978064)
spring_images/2/0_24_11.tiff,2,POINT (107.8172135316988 11.60454528007629)
spring_images/17/0_24_13.tiff,17,POINT (107.827977781049 11.60652079683544)
spring_images/2/0_24_14.tiff,2,POINT (107.837414931525 11.60307700258796)
spring_images/2/0_24_19.tiff,2,POINT (107.866282866017 11.60447453157119)
spring_images/2/0_24_20.tiff,2,POINT (107.8682924141581 11.60400831640244)
spring_images/10/0_24_21.tiff,10,POINT (107.8753969453392 11.60250137682156)
spring_images/2/0_24_39.tiff,2,POINT (107.9843978047825 11.60361745327449)
spring_images/17/0_24_42.tiff,17,POINT (108.0023473490699 11.59999175951154)
spring_images/18/0_24_48.tiff,18,POINT (108.0379625176328 11.60208819035926)
spring_images/18/0_24_49.tiff,18,POINT (108.0381711147473 11.60162600459572)
spring_images/2/0_24_52.tiff,2,POINT (108.0608727099514 11.60320951028644)
spring_images/2/0_24_53.tiff,2,POINT (108.0621864659666 11.60331534063211)
spring_images/2/0_24_54.tiff,2,POINT (108.0694749168772 11.60118332377962)
spring_images/2/0_24_55.tiff,2,POINT (108.0758796129411 11.60134723965509)
spring_images/2/0_24_70.tiff,2,POINT (108.1648788565189 11.59887640487918)
spring_images/27/0_24_72.tiff,27,POINT (108.1762913585323 11.5979482605645)
spring_images/2/0_25_3.tiff,2,POINT (107.7699152923135 11.60018127423756)
spring_images/17/0_25_9.tiff,17,POINT (107.80413019595 11.60143020213223)
spring_images/2/0_25_16.tiff,2,POINT (107.8445539763394 11.59573227292994)
spring_images/2/0_25_18.tiff,2,POINT (107.8563155126487 11.5995668220339)
spring_images/2/0_25_19.tiff,2,POINT (107.8644110307748 11.5953666250146)
spring_images/10/0_25_21.tiff,10,POINT (107.8788475705165 11.60030668442142)
spring_images/2/0_25_27.tiff,2,POINT (107.9141562017267 11.60005770128707)
spring_images/2/0_25_28.tiff,2,POINT (107.9162442860432 11.59492714740649)
spring_images/2/0_25_30.tiff,2,POINT (107.9323362995679 11.6001353470374)
spring_images/2/0_25_31.tiff,2,POINT (107.9363362021496 11.6001729743992)
spring_images/2/0_25_33.tiff,2,POINT (107.9489761585951 11.59471426945438)
spring_images/2/0_25_36.tiff,2,POINT (107.9673781741358 11.59491260742351)
spring_images/2/0_25_37.tiff,2,POINT (107.9682200475668 11.59452566537712)
spring_images/17/0_25_42.tiff,17,POINT (108.0021483204019 11.59894133043058)
spring_images/17/0_25_43.tiff,17,POINT (108.0083509066294 11.59403779226176)
spring_images/17/0_25_44.tiff,17,POINT (108.0122922611133 11.59486272692118)
spring_images/18/0_25_48.tiff,18,POINT (108.0379262333306 11.59492680134348)
spring_images/9/0_25_50.tiff,9,POINT (108.0446275358551 11.59375745357627)
spring_images/2/0_25_52.tiff,2,POINT (108.0592262036563 11.59433494516816)
spring_images/2/0_25_53.tiff,2,POINT (108.065188825967 11.59576174157177)
spring_images/18/0_25_65.tiff,18,POINT (108.1318466755347 11.59479740784991)
spring_images/27/0_25_67.tiff,27,POINT (108.1445835204968 11.59543033976295)
spring_images/2/0_25_69.tiff,2,POINT (108.1606022044014 11.59343975432078)
spring_images/2/0_25_70.tiff,2,POINT (108.165972291323 11.59774968285319)
spring_images/27/0_25_72.tiff,27,POINT (108.1756208688196 11.59629607270642)
spring_images/27/0_25_74.tiff,27,POINT (108.1902679063547 11.59647571334643)
spring_images/2/0_26_3.tiff,2,POINT (107.7719748580748 11.59110717744917)
spring_images/2/0_26_4.tiff,2,POINT (107.7745568248838 11.59324388932773)
spring_images/2/0_26_5.tiff,2,POINT (107.7801080328451 11.59327050366895)
spring_images/10/0_26_7.tiff,10,POINT (107.7923146084608 11.59216494971099)
spring_images/17/0_26_14.tiff,17,POINT (107.8358000731615 11.59551957051002)
spring_images/2/0_26_16.tiff,2,POINT (107.8458059430254 11.59222993574492)
spring_images/2/0_26_19.tiff,2,POINT (107.8644110307748 11.5953666250146)
spring_images/2/0_26_28.tiff,2,POINT (107.9197601776132 11.59205980208894)
spring_images/2/0_26_29.tiff,2,POINT (107.9247426717479 11.59126006018973)
spring_images/2/0_26_30.tiff,2,POINT (107.9272159757376 11.58900076450105)
spring_images/2/0_26_36.tiff,2,POINT (107.9659451564313 11.59000318151658)
spring_images/2/0_26_37.tiff,2,POINT (107.9708944375471 11.58851656399879)
spring_images/2/0_26_39.tiff,2,POINT (107.9802438929742 11.58840985230948)
spring_images/2/0_26_40.tiff,2,POINT (107.9867162802942 11.59049765854615)
spring_images/2/0_26_41.tiff,2,POINT (107.9944669056735 11.58828158371973)
spring_images/17/0_26_42.tiff,17,POINT (108.0022820720231 11.58977241543777)
spring_images/17/0_26_43.tiff,17,POINT (108.0069774700712 11.59215597659005)
spring_images/17/0_26_44.tiff,17,POINT (108.0126955625024 11.59194795779121)
spring_images/2/0_26_46.tiff,2,POINT (108.0252123587449 11.59172825419865)
spring_images/18/0_26_48.tiff,18,POINT (108.0377401786935 11.58992283186976)
spring_images/2/0_26_51.tiff,2,POINT (108.0553800568292 11.59061834123703)
spring_images/2/0_26_52.tiff,2,POINT (108.0609558749998 11.59095588258571)
spring_images/2/0_26_53.tiff,2,POINT (108.0636416094066 11.59227867976296)
spring_images/18/0_26_64.tiff,18,POINT (108.1316148984318 11.59241544158208)
spring_images/18/0_26_65.tiff,18,POINT (108.1343475310467 11.59174411766409)
spring_images/27/0_26_76.tiff,27,POINT (108.1989083681241 11.58811103791182)
spring_images/2/0_27_2.tiff,2,POINT (107.762957155879 11.58615312699296)
spring_images/2/0_27_3.tiff,2,POINT (107.7700037001244 11.58617203651729)
spring_images/2/0_27_4.tiff,2,POINT (107.779716318237 11.58563886941182)
spring_images/2/0_27_5.tiff,2,POINT (107.7814654327718 11.5857095956605)
spring_images/2/0_27_29.tiff,2,POINT (107.9257423346845 11.58339202345575)
spring_images/2/0_27_30.tiff,2,POINT (107.9272475742788 11.58557663168364)
spring_images/2/0_27_31.tiff,2,POINT (107.93367931369 11.58746679896037)
spring_images/2/0_27_36.tiff,2,POINT (107.9659451564313 11.58793596248977)
spring_images/2/0_27_37.tiff,2,POINT (107.9708944375471 11.58851656399879)
spring_images/2/0_27_38.tiff,2,POINT (107.9739971106973 11.58605917431199)
spring_images/2/0_27_39.tiff,2,POINT (107.984563029045 11.58761619835543)
spring_images/2/0_27_40.tiff,2,POINT (107.9902160182707 11.58502933163759)
spring_images/2/0_27_41.tiff,2,POINT (107.9911834462376 11.58562227135922)
spring_images/17/0_27_43.tiff,17,POINT (108.0081251878877 11.58630783493659)
spring_images/17/0_27_44.tiff,17,POINT (108.010413243278 11.58807993083258)
spring_images/17/0_27_45.tiff,17,POINT (108.0197235740798 11.58426990725342)
spring_images/17/0_27_46.tiff,17,POINT (108.0217192108397 11.58664870627131)
spring_images/17/0_27_48.tiff,17,POINT (108.0377612853153 11.58242050816042)
spring_images/17/0_27_49.tiff,17,POINT (108.0436045749118 11.58522577717003)
spring_images/17/0_27_50.tiff,17,POINT (108.0442967046019 11.58439277152525)
spring_images/18/0_27_61.tiff,18,POINT (108.1086845411911 11.5828942247847)
spring_images/2/0_27_72.tiff,2,POINT (108.1769418869432 11.58500416244049)
spring_images/2/0_27_73.tiff,2,POINT (108.1798052888527 11.58348878423392)
spring_images/27/0_27_75.tiff,27,POINT (108.1941296732738 11.581430760505)
spring_images/2/0_28_2.tiff,2,POINT (107.763475499434 11.58355397243831)
spring_images/2/0_28_3.tiff,2,POINT (107.7732707087655 11.58346539738493)
spring_images/2/0_28_4.tiff,2,POINT (107.7771361702802 11.58342323365975)
spring_images/2/0_28_5.tiff,2,POINT (107.7812651067282 11.57885465037326)
spring_images/2/0_28_6.tiff,2,POINT (107.7862297538406 11.58271813108085)
spring_images/2/0_28_27.tiff,2,POINT (107.9137567374227 11.58171041703411)
spring_images/2/0_28_28.tiff,2,POINT (107.9167361013422 11.58270740262586)
spring_images/2/0_28_29.tiff,2,POINT (107.9250065013295 11.58021611616144)
spring_images/2/0_28_30.tiff,2,POINT (107.9275987584935 11.58077559612491)
spring_images/2/0_28_37.tiff,2,POINT (107.9698487091971 11.57950861494672)
spring_images/2/0_28_38.tiff,2,POINT (107.9764304873293 11.57980071556253)
spring_images/2/0_28_39.tiff,2,POINT (107.9841831743659 11.58211880230045)
spring_images/2/0_28_40.tiff,2,POINT (107.9861041968561 11.58079572364468)
spring_images/17/0_28_48.tiff,17,POINT (108.0377219921022 11.57949147731443)
spring_images/17/0_28_49.tiff,17,POINT (108.0426443635047 11.57780042193109)
spring_images/17/0_28_50.tiff,17,POINT (108.0441092267667 11.57836051670774)
spring_images/2/0_28_52.tiff,2,POINT (108.0556305921492 11.57730025809939)
spring_images/18/0_28_56.tiff,18,POINT (108.0827254736761 11.57633435128728)
spring_images/18/0_28_57.tiff,18,POINT (108.0852834187482 11.57759048502808)
spring_images/18/0_28_60.tiff,18,POINT (108.1077386493351 11.57751276185903)
spring_images/18/0_28_61.tiff,18,POINT (108.1092606399347 11.58101898444875)
spring_images/2/0_29_4.tiff,2,POINT (107.7795068431586 11.57391741494235)
spring_images/2/0_29_5.tiff,2,POINT (107.7807231386257 11.57351642120177)
spring_images/2/0_29_37.tiff,2,POINT (107.9705621572697 11.576675459584)
spring_images/2/0_29_39.tiff,2,POINT (107.9846539662889 11.57664748133727)
spring_images/2/0_29_40.tiff,2,POINT (107.9874662071697 11.57607861251984)
spring_images/2/0_29_41.tiff,2,POINT (107.9912030203948 11.57312640165918)
spring_images/2/0_29_52.tiff,2,POINT (108.0557737735473 11.57526840844628)
spring_images/18/0_29_56.tiff,18,POINT (108.0824285693373 11.57556925164515)
spring_images/18/0_29_60.tiff,18,POINT (108.1051278062392 11.57058833213995)
spring_images/2/0_29_81.tiff,2,POINT (108.229439616471 11.57208773050179)
spring_images/2/0_30_5.tiff,2,POINT (107.7829834275619 11.56744512534828)
spring_images/2/0_30_6.tiff,2,POINT (107.7914160439776 11.56781792421647)
spring_images/2/0_30_7.tiff,2,POINT (107.792902540305 11.56783985356166)
spring_images/2/0_30_34.tiff,2,POINT (107.954781821735 11.56593194886805)
spring_images/2/0_30_43.tiff,2,POINT (108.0040500150072 11.56507480822179)
spring_images/2/0_30_44.tiff,2,POINT (108.009298681223 11.56929730082208)
spring_images/18/0_30_53.tiff,18,POINT (108.0665828313364 11.56776106670184)
spring_images/18/0_30_59.tiff,18,POINT (108.1018554671078 11.56406943385979)
spring_images/18/0_30_60.tiff,18,POINT (108.102398565409 11.56403506054959)
spring_images/27/0_30_82.tiff,27,POINT (108.2353222848981 11.56356858427724)
spring_images/2/0_31_5.tiff,2,POINT (107.7840329033673 11.56720703531481)
spring_images/2/0_31_6.tiff,2,POINT (107.7911278297266 11.56348766173274)
spring_images/2/0_31_7.tiff,2,POINT (107.7916102753207 11.563735150057)
spring_images/2/0_31_20.tiff,2,POINT (107.8682149067832 11.5609731656243)
spring_images/2/0_31_32.tiff,2,POINT (107.942646493446 11.56032925685531)
spring_images/2/0_31_33.tiff,2,POINT (107.9439027777772 11.56103758738247)
spring_images/2/0_31_35.tiff,2,POINT (107.9562318738673 11.56549791965838)
spring_images/2/0_31_43.tiff,2,POINT (108.0033467288114 11.56402467951648)
spring_images/18/0_31_59.tiff,18,POINT (108.1014086140752 11.56244701361817)
spring_images/18/0_31_60.tiff,18,POINT (108.1021717015617 11.56234389368756)
spring_images/27/0_31_83.tiff,27,POINT (108.2393452231742 11.56227061739945)
spring_images/2/0_32_6.tiff,2,POINT (107.7867816809475 11.55785245560464)
spring_images/2/0_32_7.tiff,2,POINT (107.7943154166879 11.55913781947651)
spring_images/2/0_32_19.tiff,2,POINT (107.863261945384 11.55503589409726)
spring_images/2/0_32_20.tiff,2,POINT (107.8684203827097 11.56060485971825)
spring_images/2/0_32_28.tiff,2,POINT (107.9198053767821 11.55460506133659)
spring_images/2/0_32_29.tiff,2,POINT (107.9222410361328 11.5557845944813)
spring_images/2/0_32_30.tiff,2,POINT (107.9312857138945 11.55476371580712)
spring_images/2/0_32_31.tiff,2,POINT (107.9346836137786 11.5542694178418)
spring_images/2/0_32_32.tiff,2,POINT (107.9418134254676 11.55986594632182)
spring_images/17/0_32_54.tiff,17,POINT (108.0715637588129 11.55643428144401)
spring_images/9/0_32_56.tiff,9,POINT (108.0797770078448 11.55539803334197)
spring_images/18/0_32_59.tiff,18,POINT (108.1004249430104 11.55524946735126)
spring_images/27/0_32_81.tiff,27,POINT (108.2259101274218 11.55669922740942)
spring_images/27/0_32_83.tiff,27,POINT (108.2383192474062 11.55286352022281)
spring_images/27/0_32_84.tiff,27,POINT (108.2442296774774 11.55126446551177)
spring_images/2/0_33_5.tiff,2,POINT (107.7825168163665 11.55034869988447)
spring_images/2/0_33_7.tiff,2,POINT (107.7923987697516 11.55446589181372)
spring_images/2/0_33_18.tiff,2,POINT (107.8599859986907 11.55253862907529)
spring_images/2/0_33_19.tiff,2,POINT (107.8629460857765 11.55349169157159)
spring_images/2/0_33_22.tiff,2,POINT (107.8817003842417 11.54897049225578)
spring_images/17/0_33_23.tiff,17,POINT (107.8907895089594 11.55201041968062)
spring_images/17/0_33_24.tiff,17,POINT (107.8910274070496 11.55211581756868)
spring_images/2/0_33_28.tiff,2,POINT (107.919629212741 11.55386210864155)
spring_images/10/0_33_54.tiff,10,POINT (108.0716431318267 11.55043208798354)
spring_images/9/0_33_55.tiff,9,POINT (108.0775838250804 11.55042550184911)
spring_images/18/0_33_59.tiff,18,POINT (108.1004180830804 11.5513217753691)
spring_images/27/0_33_78.tiff,27,POINT (108.2111492331429 11.55066735014499)
spring_images/27/0_33_79.tiff,27,POINT (108.2183652205414 11.54606247740118)
spring_images/2/0_33_80.tiff,2,POINT (108.2230798934059 11.54818840231028)
spring_images/2/0_33_81.tiff,2,POINT (108.2251567148537 11.54829954718898)
spring_images/27/0_33_82.tiff,27,POINT (108.2338092552821 11.54681140175951)
spring_images/27/0_33_83.tiff,27,POINT (108.2402269804001 11.54737815532799)
spring_images/27/0_33_84.tiff,27,POINT (108.2465637407227 11.54978432784415)
spring_images/2/0_34_4.tiff,2,POINT (107.7792073106304 11.54522695321075)
spring_images/2/0_34_5.tiff,2,POINT (107.7830303447995 11.54491648962384)
spring_images/2/0_34_6.tiff,2,POINT (107.7861539333876 11.54510150426139)
spring_images/2/0_34_7.tiff,2,POINT (107.7922697227013 11.54732927129894)
spring_images/17/0_34_21.tiff,17,POINT (107.8750445612707 11.54351499215611)
spring_images/17/0_34_30.tiff,17,POINT (107.9318670700956 11.54265486235385)
spring_images/17/0_34_31.tiff,17,POINT (107.9323257637446 11.54273701644023)
spring_images/2/0_34_80.tiff,2,POINT (108.222633726107 11.54532165833165)
spring_images/27/0_34_83.tiff,27,POINT (108.2394666703675 11.54402317661467)
spring_images/27/0_34_84.tiff,27,POINT (108.2475833911158 11.54335015675207)
spring_images/2/0_35_3.tiff,2,POINT (107.7700292164488 11.53855583785366)
spring_images/2/0_35_5.tiff,2,POINT (107.7846043229844 11.54390928798721)
spring_images/2/0_35_6.tiff,2,POINT (107.7884760927165 11.54399322145693)
spring_images/17/0_35_22.tiff,17,POINT (107.8792001400493 11.54113162767133)
spring_images/17/0_35_31.tiff,17,POINT (107.931954585643 11.53708874513965)
spring_images/2/0_35_85.tiff,2,POINT (108.2534202645465 11.53868351853129)
spring_images/27/0_35_86.tiff,27,POINT (108.254965127751 11.53734054085923)
spring_images/2/0_36_2.tiff,2,POINT (107.7657253563018 11.53844109164169)
spring_images/2/0_36_4.tiff,2,POINT (107.7737852431639 11.53618203703937)
spring_images/17/0_36_31.tiff,17,POINT (107.9349650350841 11.5340380611152)
spring_images/18/0_36_35.tiff,18,POINT (107.9589477717579 11.53353661454231)
spring_images/2/0_37_12.tiff,2,POINT (107.8209728264764 11.52935746524554)
spring_images/2/0_37_29.tiff,2,POINT (107.9245695336022 11.53069186490339)
spring_images/2/0_37_30.tiff,2,POINT (107.9261371377827 11.53021437627369)
spring_images/2/0_37_47.tiff,2,POINT (108.0270426865973 11.52894387904797)
spring_images/2/0_38_22.tiff,2,POINT (107.8833208827641 11.5204923602639)
spring_images/18/0_38_37.tiff,18,POINT (107.9705223187371 11.52023324103067)
spring_images/6/0_38_47.tiff,6,POINT (108.0290242720973 11.52164861320886)
spring_images/6/0_38_48.tiff,6,POINT (108.0336912596358 11.52006062185149)
spring_images/6/0_38_49.tiff,6,POINT (108.0396729565175 11.5185140981546)
spring_images/2/0_39_10.tiff,2,POINT (107.8092706347449 11.51712341758922)
spring_images/2/0_39_11.tiff,2,POINT (107.8160713211762 11.51895339450292)
spring_images/2/0_39_12.tiff,2,POINT (107.8230908246225 11.51759744687053)
spring_images/2/0_39_21.tiff,2,POINT (107.8765728623876 11.51429228291009)
spring_images/2/0_39_22.tiff,2,POINT (107.8791508636575 11.51524843563444)
spring_images/2/0_39_23.tiff,2,POINT (107.8895875513614 11.51587221710214)
spring_images/18/0_39_35.tiff,18,POINT (107.9578044418469 11.51503487721797)
spring_images/18/0_39_36.tiff,18,POINT (107.9634224546514 11.51363002026389)
spring_images/18/0_39_37.tiff,18,POINT (107.9685631196263 11.51814309416723)
spring_images/6/0_39_49.tiff,6,POINT (108.040078956923 11.51545487487107)
spring_images/4/0_39_79.tiff,4,POINT (108.2185196138754 11.51485373031002)
